"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 21, 1985","265.75","266.38","266.75","265.25","12.38K","-0.37%"
"Feb 20, 1985","266.75","267.62","268.00","266.50","14.04K","-0.37%"
"Feb 19, 1985","267.75","268.50","268.75","267.50","11.53K","-0.74%"
"Feb 15, 1985","269.75","269.38","270.00","269.25","7.73K","0.28%"
"Feb 14, 1985","269.00","269.62","269.75","268.50","11.72K","-0.19%"
"Feb 13, 1985","269.50","269.38","270.25","269.25","7.26K","-0.09%"
"Feb 12, 1985","269.75","270.38","271.00","269.00","15.06K","-0.19%"
"Feb 11, 1985","270.25","271.62","271.75","269.75","15.02K","-0.64%"
"Feb 08, 1985","272.00","272.38","272.50","271.50","9.86K","-0.18%"
"Feb 07, 1985","272.50","272.75","273.25","272.25","12.45K","-0.27%"
"Feb 06, 1985","273.25","273.62","274.25","273.00","12.86K","-0.46%"
"Feb 05, 1985","274.50","272.50","274.50","272.25","20.20K","0.92%"
"Feb 04, 1985","272.00","271.00","272.00","270.75","9.76K","0.18%"
"Feb 01, 1985","271.50","271.75","271.75","270.50","10.49K","-0.37%"
"Jan 31, 1985","272.50","273.25","273.25","272.50","10.51K","0.18%"
"Jan 30, 1985","272.00","270.50","272.50","270.25","15.12K","0.55%"
"Jan 29, 1985","270.50","269.75","271.50","269.50","7.40K","0.00%"
"Jan 28, 1985","270.50","270.50","271.00","269.50","12.26K","-0.37%"
"Jan 25, 1985","271.50","270.38","271.75","270.25","7.69K","0.37%"
"Jan 24, 1985","270.50","270.12","272.00","269.50","12.06K","0.00%"
"Jan 23, 1985","270.50","270.50","271.00","269.50","12.49K","-0.18%"
"Jan 22, 1985","271.00","273.62","273.75","271.00","14.89K","-1.00%"
"Jan 21, 1985","273.75","273.12","274.00","272.25","9.43K","0.37%"
"Jan 18, 1985","272.75","272.12","273.25","271.50","14.93K","0.37%"
"Jan 17, 1985","271.75","271.62","272.00","271.00","12.83K","0.00%"
"Jan 16, 1985","271.75","271.88","273.25","271.00","15.61K","0.28%"
"Jan 15, 1985","271.00","270.62","271.25","270.00","11.65K","0.65%"
"Jan 14, 1985","269.25","268.88","269.50","268.25","11.38K","-0.09%"
"Jan 11, 1985","269.50","269.88","270.75","269.00","12.51K","0.00%"
"Jan 10, 1985","269.50","268.88","271.50","268.75","14.45K","0.00%"
"Jan 09, 1985","269.50","268.62","270.00","268.25","14.41K","0.47%"
"Jan 08, 1985","268.25","269.50","270.25","268.00","15.27K","-0.74%"
"Jan 07, 1985","270.25","268.88","270.50","268.00","19.15K","0.28%"
"Jan 04, 1985","269.50","272.00","272.25","269.25","21.28K","-0.74%"
"Jan 03, 1985","271.50","271.12","272.25","270.75","15.72K","0.28%"
"Jan 02, 1985","270.75","269.38","272.00","269.00","22.72K","0.56%"
"Dec 31, 1984","269.25","268.12","269.25","267.25","8.35K","0.65%"
"Dec 28, 1984","267.50","266.88","268.25","266.75","11.71K","0.38%"
"Dec 27, 1984","266.50","267.88","268.00","266.25","9.07K","-0.65%"
"Dec 26, 1984","268.25","266.38","269.00","266.00","10.01K","0.94%"
"Dec 24, 1984","265.75","265.38","266.00","265.00","3.36K","0.19%"
"Dec 21, 1984","265.25","267.75","267.75","265.00","18.00K","-0.84%"
"Dec 20, 1984","267.50","268.00","268.75","267.25","10.69K","4.59%"
"Dec 19, 1984","255.75","256.88","258.00","255.75","-","-0.49%"
"Dec 18, 1984","257.00","259.50","259.50","256.75","0.56K","-0.39%"
"Dec 17, 1984","258.00","256.50","258.25","254.25","0.35K","0.98%"
"Dec 14, 1984","255.50","254.50","255.50","253.75","0.39K","1.09%"
"Dec 13, 1984","252.75","252.62","254.75","252.25","0.93K","-0.20%"
"Dec 12, 1984","253.25","256.25","256.50","252.75","2.93K","-1.75%"
"Dec 11, 1984","257.75","258.88","259.50","257.50","3.90K","0.00%"
"Dec 10, 1984","257.75","257.12","258.00","255.00","2.30K","0.19%"
"Dec 07, 1984","257.25","261.88","262.00","256.75","4.44K","-1.91%"
"Dec 06, 1984","262.25","261.88","263.50","261.75","2.56K","0.29%"
"Dec 05, 1984","261.50","262.12","263.00","261.50","5.68K","-0.10%"
"Dec 04, 1984","261.75","263.25","264.00","261.25","11.61K","-0.48%"
"Dec 03, 1984","263.00","266.38","266.50","262.50","11.59K","-1.03%"
"Nov 30, 1984","265.75","265.38","266.75","264.50","14.34K","0.19%"
"Nov 29, 1984","265.25","268.00","268.25","265.00","26.60K","-0.66%"
"Nov 28, 1984","267.00","267.38","267.50","266.00","17.64K","0.28%"
"Nov 27, 1984","266.25","267.38","268.00","265.50","17.54K","-0.09%"
"Nov 26, 1984","266.50","268.50","269.00","266.00","24.44K","-1.39%"
"Nov 23, 1984","270.25","273.38","273.50","270.00","18.75K","-1.19%"
"Nov 21, 1984","273.50","274.62","274.75","273.25","19.01K","-0.45%"
"Nov 20, 1984","274.75","276.00","276.50","274.50","14.09K","-0.45%"
"Nov 19, 1984","276.00","275.88","276.00","275.75","10.04K","0.00%"
"Nov 16, 1984","276.00","276.38","276.50","275.25","12.17K","0.18%"
"Nov 15, 1984","275.50","275.12","275.75","274.50","12.23K","0.09%"
"Nov 14, 1984","275.25","275.62","276.00","275.00","13.31K","-0.45%"
"Nov 13, 1984","276.50","278.38","278.50","276.25","18.15K","-0.63%"
"Nov 12, 1984","278.25","278.50","279.00","278.00","19.36K","0.54%"
"Nov 09, 1984","276.75","276.50","277.50","276.00","16.96K","0.36%"
"Nov 08, 1984","275.75","275.25","277.25","274.75","17.03K","-0.09%"
"Nov 07, 1984","276.00","274.62","276.50","273.50","18.77K","0.73%"
"Nov 06, 1984","274.00","273.62","275.75","273.50","18.47K","0.27%"
"Nov 05, 1984","273.25","273.50","274.00","272.75","27.32K","-0.82%"
"Nov 02, 1984","275.50","276.75","277.50","275.25","19.49K","-0.99%"
"Nov 01, 1984","278.25","276.12","279.75","275.75","31.48K","1.37%"
"Oct 31, 1984","274.50","274.38","275.25","274.00","18.69K","0.37%"
"Oct 30, 1984","273.50","274.62","274.75","273.00","19.27K","-0.18%"
"Oct 29, 1984","274.00","275.25","275.50","273.75","20.44K","-1.17%"
"Oct 26, 1984","277.25","277.62","278.25","277.00","13.53K","-0.36%"
"Oct 25, 1984","278.25","277.88","278.50","277.50","11.75K","0.36%"
"Oct 24, 1984","277.25","277.38","278.25","276.25","19.70K","0.36%"
"Oct 23, 1984","276.25","275.88","276.75","275.00","24.26K","0.00%"
"Oct 22, 1984","276.25","278.12","279.00","276.00","26.96K","-0.90%"
"Oct 19, 1984","278.75","278.50","279.25","278.25","12.60K","0.18%"
"Oct 18, 1984","278.25","278.38","279.00","277.50","18.32K","-0.18%"
"Oct 17, 1984","278.75","281.12","281.50","278.75","20.70K","-1.15%"
"Oct 16, 1984","282.00","280.88","282.25","280.25","14.29K","0.36%"
"Oct 15, 1984","281.00","282.75","283.75","280.75","18.74K","-0.71%"
"Oct 12, 1984","283.00","280.38","283.00","280.00","26.72K","1.62%"
"Oct 11, 1984","278.50","279.62","280.00","278.25","18.90K","-0.54%"
"Oct 10, 1984","280.00","278.75","280.00","278.50","13.10K","0.54%"
"Oct 09, 1984","278.50","278.50","278.75","277.50","13.47K","-0.09%"
"Oct 08, 1984","278.75","280.88","282.00","278.50","15.78K","-0.62%"
"Oct 05, 1984","280.50","280.38","281.50","280.00","13.32K","0.09%"
"Oct 04, 1984","280.25","280.12","282.00","279.75","16.50K","0.09%"
"Oct 03, 1984","280.00","280.38","280.75","279.25","14.55K","0.09%"
"Oct 02, 1984","279.75","277.75","280.75","277.50","19.12K","0.81%"
"Oct 01, 1984","277.50","278.12","278.25","277.00","18.15K","-0.36%"
"Sep 28, 1984","278.50","279.62","280.00","278.00","26.30K","-0.89%"
"Sep 27, 1984","281.00","281.75","282.00","280.00","19.41K","-0.09%"
"Sep 26, 1984","281.25","283.38","284.50","281.00","23.86K","-0.71%"
"Sep 25, 1984","283.25","284.12","284.75","282.50","17.96K","-0.35%"
"Sep 24, 1984","284.25","286.12","286.50","283.50","16.44K","-0.44%"
"Sep 21, 1984","285.50","282.50","288.00","282.00","32.10K","0.00%"
"Sep 20, 1984","285.50","286.25","286.50","285.00","17.19K","-7.15%"
"Sep 19, 1984","307.50","311.38","311.50","305.00","-","-0.32%"
"Sep 18, 1984","308.50","307.62","309.75","306.00","4.45K","-0.32%"
"Sep 17, 1984","309.50","315.62","315.75","308.25","3.62K","-2.29%"
"Sep 14, 1984","316.75","311.38","319.75","311.00","13.36K","2.26%"
"Sep 13, 1984","309.75","309.00","310.00","306.75","9.00K","-0.32%"
"Sep 12, 1984","310.75","310.38","311.00","309.50","5.02K","0.16%"
"Sep 11, 1984","310.25","307.50","310.50","306.50","6.77K","0.89%"
"Sep 10, 1984","307.50","301.88","308.00","300.75","7.02K","2.07%"
"Sep 07, 1984","301.25","298.38","301.50","298.00","7.07K","0.50%"
"Sep 06, 1984","299.75","298.75","300.00","298.25","4.85K","0.67%"
"Sep 05, 1984","297.75","295.62","298.50","294.25","5.36K","1.53%"
"Sep 04, 1984","293.25","293.62","294.00","290.00","9.68K","-1.10%"
"Aug 31, 1984","296.50","300.75","301.00","295.50","10.42K","-0.92%"
"Aug 30, 1984","299.25","296.62","299.50","295.75","9.95K","1.01%"
"Aug 29, 1984","296.25","300.00","301.00","296.00","9.22K","-1.33%"
"Aug 28, 1984","300.25","303.50","304.00","299.25","10.36K","-1.72%"
"Aug 27, 1984","305.50","306.00","308.50","304.25","11.65K","0.08%"
"Aug 24, 1984","305.25","300.12","306.00","300.00","13.28K","1.58%"
"Aug 23, 1984","300.50","301.50","303.50","298.75","12.25K","-0.41%"
"Aug 22, 1984","301.75","294.88","302.25","294.00","16.61K","3.25%"
"Aug 21, 1984","292.25","289.38","292.50","289.00","8.84K","0.95%"
"Aug 20, 1984","289.50","292.88","293.25","288.25","7.38K","-1.95%"
"Aug 17, 1984","295.25","298.75","299.00","295.00","8.39K","-1.83%"
"Aug 16, 1984","300.75","299.00","301.00","298.25","10.12K","0.84%"
"Aug 15, 1984","298.25","296.50","299.50","295.75","9.72K","0.76%"
"Aug 14, 1984","296.00","296.00","296.00","292.75","8.54K","1.20%"
"Aug 13, 1984","292.50","295.00","295.00","290.00","10.15K","-0.43%"
"Aug 10, 1984","293.75","296.00","296.00","293.50","6.76K","-0.68%"
"Aug 09, 1984","295.75","295.75","296.00","292.00","9.27K","0.77%"
"Aug 08, 1984","293.50","293.50","296.25","293.25","10.18K","-1.43%"
"Aug 07, 1984","297.75","299.00","301.00","296.25","13.30K","-0.67%"
"Aug 06, 1984","299.75","297.00","300.00","297.00","8.56K","0.76%"
"Aug 03, 1984","297.50","300.75","301.00","295.50","9.49K","-0.17%"
"Aug 02, 1984","298.00","294.75","299.00","294.75","9.89K","1.62%"
"Aug 01, 1984","293.25","296.25","296.50","291.00","14.90K","-0.34%"
"Jul 31, 1984","294.25","288.75","294.75","288.50","20.24K","2.88%"
"Jul 30, 1984","286.00","286.00","286.75","285.50","16.15K","-0.44%"
"Jul 27, 1984","287.25","291.50","291.75","286.00","20.02K","-2.05%"
"Jul 26, 1984","293.25","295.75","298.75","293.00","15.45K","-1.01%"
"Jul 25, 1984","296.25","297.75","299.25","294.00","15.06K","-1.00%"
"Jul 24, 1984","299.25","303.25","304.25","299.00","12.64K","-1.07%"
"Jul 23, 1984","302.50","306.25","306.75","299.75","14.36K","-12.89%"
"Jul 20, 1984","347.25","350.25","350.50","345.50","-","-1.56%"
"Jul 19, 1984","352.75","355.25","355.50","352.00","1.79K","-0.70%"
"Jul 18, 1984","355.25","353.50","356.00","346.25","3.15K","-0.21%"
"Jul 17, 1984","356.00","358.25","362.50","353.50","6.70K","-0.21%"
"Jul 16, 1984","356.75","352.25","357.00","351.50","7.82K","1.78%"
"Jul 13, 1984","350.50","352.25","353.00","350.00","5.10K","0.36%"
"Jul 12, 1984","349.25","352.00","352.00","347.75","5.00K","-0.14%"
"Jul 11, 1984","349.75","350.50","351.00","347.25","7.48K","0.07%"
"Jul 10, 1984","349.50","347.25","353.25","346.75","13.64K","0.29%"
"Jul 09, 1984","348.50","344.75","349.00","344.50","7.02K","1.68%"
"Jul 06, 1984","342.75","344.50","344.75","341.75","9.38K","-0.44%"
"Jul 05, 1984","344.25","347.25","348.00","343.50","13.89K","-1.22%"
"Jul 03, 1984","348.50","351.00","351.50","347.25","15.90K","-0.78%"
"Jul 02, 1984","351.25","352.75","353.00","351.00","10.00K","-0.28%"
"Jun 29, 1984","352.25","351.75","353.00","351.00","14.75K","1.44%"
"Jun 28, 1984","347.25","348.25","350.00","347.00","25.64K","-0.36%"
"Jun 27, 1984","348.50","349.50","350.00","347.75","17.42K","-0.43%"
"Jun 26, 1984","350.00","353.75","353.75","349.00","21.32K","-0.99%"
"Jun 25, 1984","353.50","354.75","355.50","353.00","16.58K","0.07%"
"Jun 22, 1984","353.25","351.25","355.00","351.00","13.31K","0.07%"
"Jun 21, 1984","353.00","352.50","353.25","350.75","13.17K","0.43%"
"Jun 20, 1984","351.50","351.00","354.00","350.50","14.85K","-0.21%"
"Jun 19, 1984","352.25","350.25","354.00","349.50","21.78K","1.00%"
"Jun 18, 1984","348.75","347.50","349.00","346.00","12.58K","0.43%"
"Jun 15, 1984","347.25","346.00","347.50","345.00","10.88K","0.14%"
"Jun 14, 1984","346.75","346.75","348.75","346.00","14.84K","-0.22%"
"Jun 13, 1984","347.50","345.75","347.75","344.75","16.14K","0.36%"
"Jun 12, 1984","346.25","347.75","348.25","344.75","15.89K","-0.72%"
"Jun 11, 1984","348.75","346.00","348.75","344.00","20.42K","0.50%"
"Jun 08, 1984","347.00","348.75","349.75","346.50","17.05K","-0.79%"
"Jun 07, 1984","349.75","346.75","350.00","346.00","23.54K","0.87%"
"Jun 06, 1984","346.75","346.50","347.00","345.00","20.44K","0.29%"
"Jun 05, 1984","345.75","348.00","348.25","345.00","26.40K","-0.86%"
"Jun 04, 1984","348.75","348.50","350.25","347.50","14.81K","0.07%"
"Jun 01, 1984","348.50","350.75","351.50","348.25","18.12K","-0.57%"
"May 31, 1984","350.50","353.75","354.25","349.75","20.26K","-0.92%"
"May 30, 1984","353.75","352.75","354.25","351.00","23.86K","0.07%"
"May 29, 1984","353.50","351.50","353.75","349.25","23.42K","0.14%"
"May 25, 1984","353.00","354.25","354.75","351.25","16.47K","-0.07%"
"May 24, 1984","353.25","353.75","355.00","349.75","31.82K","-0.21%"
"May 23, 1984","354.00","353.50","354.50","352.50","19.51K","-0.35%"
"May 22, 1984","355.25","354.00","357.00","352.75","27.32K","-2.87%"
"May 21, 1984","365.75","357.00","366.00","355.25","-","2.74%"
"May 18, 1984","356.00","351.50","356.50","351.50","1.50K","1.28%"
"May 17, 1984","351.50","351.50","353.75","350.50","1.84K","0.14%"
"May 16, 1984","351.00","348.25","352.00","348.25","1.82K","0.93%"
"May 15, 1984","347.75","345.50","348.50","345.50","1.91K","0.72%"
"May 14, 1984","345.25","347.75","348.00","344.50","2.43K","-0.93%"
"May 11, 1984","348.50","351.38","351.75","348.25","1.02K","-0.07%"
"May 10, 1984","348.75","349.62","350.00","347.25","1.60K","-0.14%"
"May 09, 1984","349.25","351.38","352.25","348.75","4.30K","-0.71%"
"May 08, 1984","351.75","349.38","354.75","349.25","4.37K","0.93%"
"May 07, 1984","348.50","343.75","348.50","343.75","3.07K","0.72%"
"May 04, 1984","346.00","346.38","347.50","344.00","4.30K","3.36%"
"May 03, 1984","334.75","347.25","348.00","334.75","6.55K","-3.74%"
"May 02, 1984","347.75","344.62","348.00","344.00","8.43K","1.46%"
"May 01, 1984","342.75","341.62","342.75","338.50","11.65K","0.37%"
"Apr 30, 1984","341.50","344.25","346.50","340.00","18.92K","-0.87%"
"Apr 27, 1984","344.50","342.88","344.75","342.00","24.10K","0.51%"
"Apr 26, 1984","342.75","345.25","346.00","341.50","20.80K","-1.37%"
"Apr 25, 1984","347.50","352.38","353.00","347.25","14.80K","-1.14%"
"Apr 24, 1984","351.50","356.25","357.50","351.25","21.14K","-2.70%"
"Apr 23, 1984","361.25","359.00","361.75","358.50","16.55K","1.05%"
"Apr 19, 1984","357.50","354.62","357.75","354.50","12.18K","0.85%"
"Apr 18, 1984","354.50","350.88","354.50","349.75","15.37K","0.78%"
"Apr 17, 1984","351.75","353.75","354.00","351.00","15.46K","-0.28%"
"Apr 16, 1984","352.75","353.62","353.75","351.50","12.21K","-0.42%"
"Apr 13, 1984","354.25","352.88","355.00","352.75","13.20K","0.43%"
"Apr 12, 1984","352.75","352.75","354.25","351.75","16.96K","-0.35%"
"Apr 11, 1984","354.00","357.75","358.00","352.50","29.00K","-1.19%"
"Apr 10, 1984","358.25","359.50","359.75","357.00","19.60K","-0.56%"
"Apr 09, 1984","360.25","360.25","361.25","360.00","14.16K","0.42%"
"Apr 06, 1984","358.75","358.25","359.50","356.75","18.82K","0.14%"
"Apr 05, 1984","358.25","360.25","360.50","357.75","22.20K","-0.97%"
"Apr 04, 1984","361.75","359.75","362.25","359.50","22.84K","0.84%"
